date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
20140708T000000,592350.0,2,2.0,1570.0,4665.0,1.0,0,0,3,1570,0,2006,,Adair Creek Trail,Redmond,WA 98053,USA
20140708T000000,232000.0,3,1.5,1460.0,15000.0,1.0,0,0,3,1460,0,1966,,31605-31625 51st Ave S,Auburn,WA 98001,USA
20140708T000000,250000.0,3,1.75,1140.0,10400.0,1.0,0,0,4,1140,0,1983,,1705 Douglas Ct,Milton,WA 98354,USA
20140708T000000,115000.0,1,2.0,1150.0,9812.0,1.0,0,0,4,1150,0,1962,,34215 40th Ave S,Auburn,WA 98001,USA
20140708T000000,1115000.0,4,2.5,3180.0,31931.0,1.0,0,0,4,2390,790,1978,,3108 142nd Pl NE,Bellevue,WA 98007,USA
20140708T000000,585000.0,4,2.5,2630.0,6185.0,2.0,0,0,3,2630,0,1999,,3505 Monterey Ct NE,Renton,WA 98056,USA
20140708T000000,580000.0,3,2.25,1940.0,5980.0,1.0,0,0,3,1520,420,1987,,1130 Oak Hill Pl NW,Issaquah,WA 98027,USA
20140708T000000,165000.0,1,1.0,850.0,8050.0,1.0,0,0,2,850,0,1906,,3510 S Holly St,Seattle,WA 98118,USA
20140708T000000,430000.0,3,2.0,1550.0,6039.0,1.0,0,0,5,830,720,1942,,6537 36th Ave SW,Seattle,WA 98126,USA
20140708T000000,383000.0,3,2.25,2090.0,15000.0,1.0,0,0,3,2090,0,1961,,608 Riverside Dr SE,North Bend,WA 98045,USA
20140708T000000,1195000.0,4,3.5,3960.0,6654.0,2.0,0,0,3,2850,1110,2006,,2905 25th Ave W,Seattle,WA 98199,USA
20140708T000000,201500.0,3,1.0,1320.0,5000.0,1.5,0,0,3,1320,0,1912,,4207 SW Manning St,Seattle,WA 98116,USA
20140708T000000,690000.0,4,2.5,3220.0,35400.0,2.0,0,0,3,3220,0,1991,,16831 NE 176th St,Woodinville,WA 98072,USA
20140708T000000,325000.0,2,1.0,800.0,7260.0,1.0,0,0,3,800,0,1953,,7354 27th Ave SW,Seattle,WA 98126,USA
20140708T000000,375000.0,3,1.75,1660.0,9673.0,1.0,0,0,3,1130,530,1976,,13300 NE 186th St,Woodinville,WA 98072,USA
20140708T000000,600000.0,4,2.5,2250.0,11370.0,2.0,0,0,3,2250,0,1991,,12362 76th Ct NE,Kirkland,WA 98034,USA
20140708T000000,340000.0,3,2.25,2120.0,13090.0,1.0,0,0,3,2120,0,1997,,1310 G St SE,Auburn,WA 98002,USA
20140708T000000,890000.0,4,2.75,2310.0,4020.0,3.0,0,0,5,2310,0,1979,,1602 32nd Ave,Seattle,WA 98122,USA
20140708T000000,415000.0,4,1.75,1920.0,7700.0,2.0,0,0,4,1920,0,1970,,7209 SE 70th St,Newcastle,WA 98056,USA
20140708T000000,255000.0,3,1.75,1550.0,9720.0,1.0,0,0,3,1050,500,1976,,22821 SE 288th St,Black Diamond,WA 98010,USA
20140708T000000,530000.0,2,2.5,1785.0,779.0,2.0,0,0,3,1595,190,1975,,1600-1718 107th Ave SE,Bellevue,WA 98004,USA
20140708T000000,468000.0,3,1.5,1830.0,9848.0,1.0,0,0,5,1830,0,1962,,12000-12098 SE 71st Pl,Newcastle,WA 98056,USA
20140708T000000,970000.0,5,2.75,3500.0,5040.0,2.0,0,2,3,2950,550,1927,2007.0,5433 37th Ave SW,Seattle,WA 98126,USA
20140708T000000,599000.0,3,2.0,2560.0,14680.0,1.0,0,0,3,1330,1230,1987,,16604 NE 42nd Ct,Redmond,WA 98052,USA
20140708T000000,399500.0,4,1.75,1360.0,4840.0,1.5,0,0,4,1360,0,1928,,5048 35th Ave SW,Seattle,WA 98126,USA
20140708T000000,2458000.0,4,5.25,6500.0,14986.0,2.0,0,0,3,5180,1320,2001,,2205 78th Ave NE,Medina,WA 98039,USA
20140708T000000,1205000.0,4,3.5,3150.0,5500.0,2.0,0,0,3,3150,0,2014,,4908 32nd Ave NE,Seattle,WA 98105,USA
20140708T000000,325000.0,2,1.0,810.0,4080.0,1.0,0,0,4,810,0,1941,,3620 SW Holden St,Seattle,WA 98126,USA
20140708T000000,1135250.0,5,4.0,7320.0,217800.0,2.0,0,0,3,7320,0,1992,,19100 SE 174th St,Renton,WA 98058,USA
20140708T000000,568000.0,4,1.75,2790.0,17476.0,1.0,0,2,3,1450,1340,1956,,2714 SW 164th Pl,Burien,WA 98166,USA
20140708T000000,517000.0,2,1.5,1920.0,3408.0,1.0,0,0,4,960,960,1912,,1103 26th Ave,Seattle,WA 98122,USA
20140708T000000,469950.0,4,2.75,2530.0,14178.0,2.0,0,0,3,2530,0,1997,,15200 287th Ave NE,Duvall,WA 98019,USA
20140708T000000,1675000.0,3,2.5,3490.0,8343.0,2.0,1,4,4,2150,1340,1939,1991.0,Burke-Gilman Trail,Seattle,WA 98125,USA
20140708T000000,2180000.0,6,2.75,4710.0,11000.0,2.0,0,3,3,3690,1020,1931,,4530 51st Ave NE,Seattle,WA 98105,USA
20140708T000000,623000.0,3,1.75,2050.0,16313.0,1.0,0,0,2,2050,0,1973,,4009 97th Ave SE,Mercer Island,WA 98040,USA
20140708T000000,720000.0,4,2.25,2410.0,8400.0,2.0,0,0,5,2410,0,1965,,16451 NE 18th St,Bellevue,WA 98008,USA
20140708T000000,205000.0,3,1.0,1180.0,8240.0,1.0,0,0,4,1180,0,1967,,30105 10th Ave S,Federal Way,WA 98003,USA
20140708T000000,148000.0,2,1.0,630.0,4200.0,1.0,0,0,3,630,0,1930,,7760 10th Ave SW,Seattle,WA 98106,USA
20140708T000000,950000.0,3,2.5,3480.0,7800.0,1.0,0,0,4,1750,1730,1941,1998.0,10323 Valmay Ave NW,Seattle,WA 98177,USA
20140708T000000,405000.0,3,1.5,1010.0,7683.0,1.5,0,0,5,1010,0,1953,,12500-12578 10th Ave NE,Seattle,WA 98125,USA
20140708T000000,293000.0,3,2.25,1910.0,3481.0,2.0,0,0,3,1910,0,2009,,19358 114th Pl SE,Kent,WA 98031,USA
20140708T000000,550000.0,3,3.5,2490.0,3582.0,2.0,0,0,3,1720,770,2005,,320 NW Boulder Pl,Issaquah,WA 98027,USA
20140708T000000,435000.0,4,2.5,2150.0,3143.0,2.0,0,0,3,2150,0,2010,,1356 Elma Pl NE,Renton,WA 98059,USA
20140708T000000,355000.0,4,2.75,3000.0,5470.0,2.0,0,0,3,3000,0,2005,,22710 SE 268th Pl,Maple Valley,WA 98038,USA
20140708T000000,673000.0,3,2.75,2830.0,3496.0,2.0,0,0,3,2830,0,2012,,24588-24638 SE Issaquah-Fall City Rd,Issaquah,WA 98029,USA
20140708T000000,449990.0,4,2.5,2680.0,5539.0,2.0,0,0,3,2680,0,2013,,13800 453rd Ave SE,North Bend,WA 98045,USA
20140708T000000,249000.0,2,1.5,1090.0,2686.0,2.0,0,0,3,1090,0,1982,,13124 113th Pl NE,Kirkland,WA 98034,USA
20140708T000000,380000.0,4,2.5,1984.0,32400.0,1.0,0,0,3,1564,420,1962,,26856 12th Ave S,Des Moines,WA 98198,USA
20140708T000000,760005.0,4,2.75,3090.0,5859.0,2.0,0,0,3,3090,0,2010,,384 218th Pl SE,Sammamish,WA 98074,USA
20140708T000000,674600.0,4,2.5,2610.0,5140.0,2.0,0,0,3,2610,0,2006,,922 N 91st St,Seattle,WA 98103,USA
20140708T000000,812000.0,4,3.5,3370.0,3634.0,2.0,0,0,3,2750,620,2007,,2154 NE Morgan Ln,Issaquah,WA 98029,USA
20140708T000000,333490.0,4,2.5,2250.0,3916.0,2.0,0,0,3,2250,0,2014,,29024 121st Way SE,Auburn,WA 98092,USA
20140708T000000,320000.0,3,3.25,1450.0,1387.0,2.0,0,0,3,1180,270,2013,,5107 Puget Blvd SW,Seattle,WA 98106,USA
20140708T000000,999000.0,4,2.5,3130.0,10849.0,2.0,0,0,3,3130,0,2013,,9006 116th Ave NE,Kirkland,WA 98033,USA
20140708T000000,810000.0,2,2.75,2700.0,8572.0,1.0,0,0,3,2700,0,2007,,22857 NE 138th Ct,Redmond,WA 98053,USA
20140709T000000,399950.0,5,2.75,1970.0,5400.0,1.0,0,0,3,1320,650,1986,,1770 19th Ave S,Seattle,WA 98144,USA
20140709T000000,550000.0,3,2.0,1970.0,4166.0,2.0,0,3,5,1270,700,1929,,3608 34th Ave SW,Seattle,WA 98126,USA
20140709T000000,290000.0,3,1.5,1950.0,15954.0,1.0,0,0,4,1950,0,1959,,1020 S 299th Pl,Federal Way,WA 98003,USA
20140709T000000,232500.0,3,1.5,1940.0,9887.0,1.0,0,0,4,1140,800,1969,,450 S 305th St,Federal Way,WA 98003,USA
20140709T000000,1355000.0,4,3.5,3550.0,11000.0,1.0,0,2,3,2260,1290,1999,,15317 SE 58th St,Bellevue,WA 98006,USA
20140709T000000,565000.0,3,2.5,2500.0,7394.0,2.0,0,0,3,2500,0,1990,,12440 NE 160th St,Woodinville,WA 98072,USA
20140709T000000,749950.0,4,2.75,2910.0,18700.0,1.0,0,0,3,2210,700,1957,1995.0,821 NW 175th St,Shoreline,WA 98177,USA
20140709T000000,720500.0,4,2.5,3350.0,35298.0,2.0,0,0,4,3350,0,1985,,22720 NE 46th St,Redmond,WA 98053,USA
20140709T000000,507000.0,3,1.75,2140.0,40098.0,1.0,0,0,5,1490,650,1950,,17295-17403 SE 192nd Dr,Renton,WA 98058,USA
20140709T000000,989000.0,5,4.5,4030.0,13474.0,2.0,0,0,3,4030,0,2000,,25758 SE 31st Pl,Sammamish,WA 98075,USA
20140709T000000,463000.0,4,2.5,1980.0,6660.0,2.0,0,0,4,1980,0,1974,,12812 130th Ct NE,Kirkland,WA 98034,USA
20140709T000000,310000.0,3,1.5,1460.0,9908.0,1.0,0,0,3,1460,0,1952,,19539 4th Ave S,Des Moines,WA 98148,USA
20140709T000000,284000.0,4,1.75,1880.0,8800.0,1.0,0,0,3,1130,750,1960,,10000-10026 S 100th St,Seattle,WA 98168,USA
20140709T000000,737500.0,3,1.75,2320.0,10900.0,2.0,0,0,3,2320,0,1935,1974.0,8038 42nd Ave NE,Seattle,WA 98115,USA
20140709T000000,569000.0,3,3.25,2220.0,8227.0,1.5,0,0,5,1770,450,1929,,4123 13th Ave S,Seattle,WA 98108,USA
20140709T000000,700000.0,3,1.0,1410.0,7200.0,2.0,0,0,4,1410,0,1901,,1122A 23rd Ave S,Seattle,WA 98144,USA
20140709T000000,660000.0,3,1.0,1240.0,3500.0,1.0,0,0,4,1240,0,1927,,768 N 75th St,Seattle,WA 98103,USA
20140709T000000,275000.0,4,2.0,2030.0,8426.0,2.0,0,0,3,2030,0,1944,,3515 S 137th St,Tukwila,WA 98168,USA
20140709T000000,570000.0,6,3.75,4000.0,6015.0,2.0,0,2,3,3080,920,2004,,16638 SE 167th St,Renton,WA 98058,USA
20140709T000000,150000.0,3,0.75,490.0,38500.0,1.5,0,0,4,490,0,1959,,11881 Tye River Rd NE,Skykomish,WA 98288,USA
20140709T000000,356000.0,3,2.5,1590.0,3411.0,2.0,0,0,3,1590,0,2000,,7828 Douglas Ave SE,Snoqualmie,WA 98065,USA
20140709T000000,610000.0,3,2.5,2630.0,5827.0,2.0,0,0,3,2630,0,2001,,9954 227th Way NE,Redmond,WA 98053,USA
20140709T000000,498800.0,2,1.75,1350.0,4614.0,1.0,0,0,3,1350,0,2008,,12412 243rd Terrace NE,Redmond,WA 98053,USA
20140709T000000,226550.0,3,1.0,990.0,4440.0,1.0,0,0,3,990,0,1943,,9025 15th Ave SW,Seattle,WA 98106,USA
20140709T000000,692500.0,4,2.75,3710.0,7984.0,2.0,0,0,3,3710,0,1999,,7313 Chanticleer Ave SE,Snoqualmie,WA 98065,USA
20140709T000000,250000.0,3,1.0,990.0,8062.0,1.0,0,0,4,990,0,1960,,20824-20836 Occidental Ave S,Des Moines,WA 98198,USA
20140709T000000,660000.0,4,2.5,2510.0,4543.0,2.0,0,0,3,2510,0,2002,,22518 SE 15th Pl,Sammamish,WA 98075,USA
20140709T000000,295000.0,2,1.0,800.0,6500.0,1.0,0,0,4,800,0,1953,,108 N 183rd St,Shoreline,WA 98133,USA
20140709T000000,154950.0,4,1.0,1600.0,10183.0,1.0,0,0,4,1600,0,1966,,3516 O St SE,Auburn,WA 98002,USA
20140709T000000,409124.0,5,3.25,3320.0,11340.0,2.0,0,0,4,2480,840,1999,,14014 SE 236th Pl,Kent,WA 98042,USA
20140709T000000,287000.0,5,1.5,1730.0,9230.0,1.0,0,0,3,1010,720,1962,,1724 Edmonds Way SE,Renton,WA 98058,USA
20140709T000000,810000.0,4,1.75,2000.0,3988.0,1.0,0,4,4,1000,1000,1958,,1322 Alki Ave SW,Seattle,WA 98116,USA
20140709T000000,525000.0,4,2.75,2910.0,6308.0,1.0,0,0,3,1640,1270,1985,,14812 104th Ave NE,Bothell,WA 98011,USA
20140709T000000,525000.0,4,1.75,1710.0,10440.0,1.0,0,0,4,1710,0,1955,,3834 136th Ave SE,Bellevue,WA 98006,USA
20140709T000000,275000.0,3,1.0,1200.0,7800.0,1.0,0,0,4,1200,0,1954,,9246 30th Ave SW,Seattle,WA 98126,USA
20140709T000000,583000.0,3,2.5,2600.0,5100.0,2.0,0,1,3,2600,0,1998,,1007 N 29th St,Renton,WA 98056,USA
20140709T000000,237950.0,2,1.75,1460.0,7926.0,1.0,0,0,4,1460,0,1987,,26231 187th Pl SE,Covington,WA 98042,USA
20140709T000000,1065000.0,4,3.75,4260.0,9800.0,2.0,0,0,3,4260,0,2008,,7811 126th Ave NE,Kirkland,WA 98033,USA
20140709T000000,679000.0,4,2.75,2100.0,4480.0,1.5,0,0,4,1780,320,1928,,5519 31st Ave NE,Seattle,WA 98105,USA
20140709T000000,1465000.0,6,4.5,4230.0,6420.0,2.0,0,3,4,2360,1870,1916,,1206 9th Ave W,Seattle,WA 98119,USA
20140709T000000,410000.0,3,1.75,1660.0,6250.0,1.0,0,0,3,830,830,1980,,1919 42nd Ave SW,Seattle,WA 98116,USA
20140709T000000,306000.0,3,1.0,1450.0,7200.0,1.0,0,0,3,1010,440,1969,,10606 NE 143rd Pl,Kirkland,WA 98034,USA
20140709T000000,215000.0,4,1.5,1860.0,5040.0,1.5,0,0,5,1860,0,1920,,1730 Washington Ave,Enumclaw,WA 98022,USA
20140709T000000,594950.0,4,2.5,2720.0,10006.0,2.0,0,0,3,2720,0,1989,,2201 223rd Pl NE,Sammamish,WA 98074,USA
20140709T000000,1250000.0,4,2.5,2920.0,5500.0,1.0,0,3,3,2030,890,1957,,2440 Magnolia Blvd W,Seattle,WA 98199,USA
20140709T000000,305000.0,3,1.5,1800.0,12196.0,1.0,0,0,4,1800,0,1966,,30002 8th Ave SW,Federal Way,WA 98023,USA
20140709T000000,425000.0,2,1.0,1320.0,8830.0,1.0,0,0,3,1020,300,1939,,2603 36th Ave W,Seattle,WA 98199,USA
20140709T000000,215000.0,3,1.75,1770.0,29004.0,1.0,0,0,3,1770,0,1959,,2253 SW 313th St,Federal Way,WA 98023,USA
20140709T000000,480000.0,5,2.75,2550.0,7725.0,1.0,0,0,5,1390,1160,1967,,12570 SE 72nd St,Newcastle,WA 98056,USA
20140709T000000,550000.0,4,1.75,2150.0,9000.0,1.0,0,0,4,1110,1040,1966,,17010 NE 88th St,Redmond,WA 98052,USA
20140709T000000,750000.0,4,2.5,3020.0,7465.0,2.0,0,0,3,3020,0,2004,,1125 270th Pl SE,Sammamish,WA 98075,USA
20140709T000000,137124.0,3,1.0,960.0,27442.0,1.0,0,0,4,960,0,1970,,15416 SE Jones Rd,Renton,WA 98058,USA
20140709T000000,840000.0,3,2.0,2783.0,11177.0,2.0,0,0,3,2783,0,1910,1999.0,3672 SW Orchard St,Seattle,WA 98126,USA
20140709T000000,624800.0,3,2.0,2250.0,14274.0,1.0,0,0,4,1500,750,1964,,3726 Gallagher Hill Rd,Mercer Island,WA 98040,USA
20140709T000000,630000.0,3,1.75,1710.0,8767.0,1.0,0,0,4,1710,0,1986,,10515 115th Pl NE,Kirkland,WA 98033,USA
20140709T000000,590000.0,3,2.5,2650.0,9380.0,1.0,0,0,5,1680,970,1975,,4765 NE 203rd St,Lake Forest Park,WA 98155,USA
20140709T000000,599950.0,3,3.25,1830.0,1804.0,3.0,0,0,3,1830,0,2014,,1501 NW 90th St,Seattle,WA 98117,USA
20140709T000000,299880.0,3,2.5,1460.0,3044.0,2.0,0,0,3,1460,0,2000,,6511 29th Ave S,Seattle,WA 98108,USA
20140709T000000,400000.0,3,2.0,1760.0,6875.0,1.0,0,0,4,1760,0,1967,,Brooktrails Trail 14,Woodinville,WA 98072,USA
20140709T000000,560000.0,3,2.5,1960.0,6058.0,2.0,0,0,3,1960,0,2002,,2501-2507 248th Terrace NE,Sammamish,WA 98074,USA
20140709T000000,229000.0,4,2.25,2010.0,7688.0,1.0,0,0,3,1170,840,1979,,32701-32911 49th Pl SW,Federal Way,WA 98023,USA
20140709T000000,525000.0,4,2.5,3670.0,9958.0,2.0,0,0,3,3670,0,2005,,13559 SE 159th Pl,Renton,WA 98058,USA
20140709T000000,737000.0,2,2.25,2290.0,9772.0,1.0,0,0,3,2290,0,2007,,13555 Adair Creek Way NE,Redmond,WA 98053,USA
20140709T000000,680000.0,3,2.0,1780.0,5720.0,1.0,0,0,5,980,800,1925,,537 N 70th St,Seattle,WA 98103,USA
20140709T000000,635000.0,4,2.5,3080.0,35430.0,2.0,0,0,3,3080,0,1997,,9788-16090 NE Quail Creek Dr,Redmond,WA 98053,USA
20140709T000000,740000.0,4,2.5,3360.0,15091.0,2.0,0,0,3,3360,0,1997,,6520 154th Ave NE,Redmond,WA 98052,USA
20140709T000000,335500.0,3,1.0,1370.0,6780.0,2.0,0,0,3,1370,0,1930,,12008 35th Ave NE,Seattle,WA 98125,USA
20140709T000000,270000.0,4,2.5,1660.0,8063.0,1.0,0,0,4,1660,0,1978,,25139 11th Ave S,Des Moines,WA 98198,USA
20140709T000000,1037000.0,4,3.5,4440.0,10660.0,2.0,0,0,3,4440,0,2003,,15124 SE 82nd Ct,Newcastle,WA 98059,USA
20140709T000000,450000.0,5,2.5,2850.0,209523.0,1.0,0,0,4,1930,920,1925,1968.0,23211 190th Ave SE,Renton,WA 98058,USA
20140709T000000,379000.0,3,2.5,1530.0,2913.0,2.0,0,0,4,1530,0,1986,,11807 NE 105th Ct,Kirkland,WA 98033,USA
20140709T000000,468000.0,4,2.5,2100.0,8400.0,1.0,0,0,4,1240,860,1976,,14634 128th Ave NE,Woodinville,WA 98072,USA
20140709T000000,321500.0,1,1.0,730.0,1942.0,1.0,0,0,3,730,0,2008,,924 26th Ave S,Seattle,WA 98144,USA
20140709T000000,443000.0,3,2.25,1920.0,8223.0,2.0,0,0,4,1920,0,1989,,14808 104th Ave NE,Bothell,WA 98011,USA
20140709T000000,340000.0,3,1.0,1600.0,7324.0,1.0,0,0,4,1600,0,1958,,1496 Aberdeen Ave NE,Renton,WA 98056,USA
20140709T000000,470000.0,4,2.25,2380.0,17199.0,2.0,0,0,3,1530,850,1979,,5504 NE 190th St,Kenmore,WA 98028,USA
20140709T000000,545000.0,3,2.5,2760.0,17377.0,2.0,0,0,3,2760,0,2002,,615 Bronson Pl NE,Renton,WA 98056,USA
20140709T000000,415000.0,4,1.5,1840.0,11367.0,1.5,0,0,4,1840,0,1950,,18820 1st Ave NW,Shoreline,WA 98177,USA
20140709T000000,599000.0,7,2.5,2580.0,5750.0,1.0,0,0,4,1880,700,1901,,125 30th Ave,Seattle,WA 98122,USA
20140709T000000,759000.0,4,1.75,2100.0,4750.0,1.0,0,0,3,1340,760,1975,,5626 Keystone Pl N,Seattle,WA 98103,USA
20140709T000000,300000.0,4,1.75,1820.0,5015.0,1.0,0,0,4,1190,630,1926,,1714 S Pearl St,Seattle,WA 98108,USA
20140709T000000,1681000.0,5,5.25,4830.0,18707.0,2.0,0,1,5,3930,900,1952,1998.0,6702 SE 28th St,Mercer Island,WA 98040,USA
20140709T000000,359000.0,3,1.5,1550.0,4980.0,1.0,0,0,3,1080,470,1978,,10304 Interlake Ave N,Seattle,WA 98133,USA
20140709T000000,550000.0,4,1.0,1440.0,3600.0,1.5,0,0,4,1440,0,1924,,3822 42nd Ave SW,Seattle,WA 98116,USA
20140709T000000,395000.0,2,1.0,930.0,6380.0,1.0,0,0,4,930,0,1940,,548 NE 86th St,Seattle,WA 98115,USA
20140709T000000,486000.0,4,2.5,3560.0,12047.0,2.0,0,0,3,3560,0,1988,,509 SW 335th St,Federal Way,WA 98023,USA
20140709T000000,187000.0,2,1.0,840.0,11600.0,1.0,0,0,3,840,0,1952,,12314-12426 24th Ave S,Burien,WA 98168,USA
20140709T000000,734950.0,4,3.25,4280.0,47179.0,2.0,0,0,3,3050,1230,2002,,33518 161st Ln SE,Auburn,WA 98092,USA
20140709T000000,284000.0,3,1.5,1500.0,10018.0,1.0,0,0,4,1500,0,1957,,15012 133rd Ave SE,Renton,WA 98058,USA
20140709T000000,696000.0,4,3.5,3650.0,38546.0,2.0,0,0,3,2550,1100,1996,,45804 SE 137th St,North Bend,WA 98045,USA
20140709T000000,380000.0,2,1.0,780.0,3910.0,1.0,0,0,3,780,0,1918,,4112 38th Ave SW,Seattle,WA 98126,USA
20140709T000000,625000.0,4,1.0,1600.0,5500.0,1.5,0,0,4,1600,0,1946,,9510 28th Ave NW,Seattle,WA 98117,USA
20140709T000000,252000.0,4,1.75,1120.0,8250.0,1.0,0,0,4,1120,0,1966,,12224 SE 165th St,Renton,WA 98058,USA
20140709T000000,560000.0,2,1.0,1010.0,9219.0,1.0,0,0,4,1010,0,1960,,1641-1699 4th St,Kirkland,WA 98033,USA
20140709T000000,395000.0,4,2.75,1970.0,37026.0,1.0,0,0,4,1970,0,1961,,18625 Ridge Rd SW,Vashon,WA 98070,USA
20140709T000000,900000.0,4,2.5,2230.0,4372.0,2.0,0,0,5,1540,690,1935,,5641 Keystone Pl N,Seattle,WA 98103,USA
20140709T000000,2680000.0,5,3.0,4290.0,20445.0,2.0,0,0,4,4290,0,1985,,1209 Evergreen Point Rd,Medina,WA 98039,USA
20140709T000000,625000.0,3,1.75,3160.0,76230.0,1.0,0,0,4,2160,1000,1978,,3297 S 366th St,Auburn,WA 98001,USA
20140709T000000,580000.0,3,1.75,1850.0,5100.0,1.0,0,0,3,1020,830,1909,,4408 Thackeray Pl NE,Seattle,WA 98105,USA
20140709T000000,309000.0,3,2.25,1980.0,8755.0,1.0,0,0,4,1300,680,1963,,23300-23306 10th Ave S,Des Moines,WA 98198,USA
20140709T000000,412000.0,4,3.5,3360.0,9767.0,2.0,0,0,3,2450,910,1990,,32648-33020 10th Ave SW,Federal Way,WA 98023,USA
20140709T000000,495000.0,3,2.0,2660.0,192099.0,1.0,0,0,4,2660,0,1964,,43600-43610 244th Ave SE,Enumclaw,WA 98022,USA
20140709T000000,215000.0,3,1.0,1200.0,7280.0,1.0,0,0,4,1200,0,1967,,4503 S 256th St,Kent,WA 98032,USA
20140709T000000,741500.0,2,2.5,2150.0,5760.0,1.0,0,0,3,2150,0,2010,,12468 240th Pl NE,Redmond,WA 98053,USA
20140709T000000,749000.0,3,2.75,2820.0,5348.0,2.0,0,0,3,2820,0,2008,,12070 166th Pl NE,Redmond,WA 98052,USA
20140709T000000,659950.0,4,2.75,3510.0,9400.0,2.0,0,0,3,3510,0,2014,,6504-6618 NE 1st St,Renton,WA 98059,USA
20140709T000000,530000.0,3,2.5,1790.0,3078.0,2.0,0,0,3,1790,0,2010,,4528 W Lake Sammamish Pkwy SE,Issaquah,WA 98027,USA
20140709T000000,749000.0,4,2.75,2700.0,6000.0,2.0,0,0,4,2100,600,1910,,1925 Walnut Ave SW,Seattle,WA 98116,USA
20140709T000000,2321000.0,5,4.75,5780.0,17004.0,2.0,0,0,3,4260,1520,2006,,9403 SE 33rd St,Mercer Island,WA 98040,USA
20140709T000000,595000.0,4,3.25,3730.0,4560.0,2.0,0,0,3,2760,970,2013,,2318 N 60th St,Seattle,WA 98103,USA
20140709T000000,487000.0,4,2.5,2540.0,5001.0,2.0,0,0,3,2540,0,2005,,6732 Mars Ave S,Seattle,WA 98108,USA
20140709T000000,760000.0,4,2.25,3300.0,8365.0,3.0,0,0,3,3300,0,2014,,7335 35th Ave SW,Seattle,WA 98126,USA
20140709T000000,1240000.0,5,3.5,5430.0,10327.0,2.0,0,2,3,4010,1420,2007,,6151 168th Pl SE,Bellevue,WA 98006,USA
20140709T000000,435000.0,4,2.5,2550.0,5200.0,2.0,0,0,3,2550,0,2009,,576 Field Pl NE,Renton,WA 98059,USA
20140709T000000,374950.0,3,2.25,1390.0,1484.0,3.0,0,0,3,1390,0,2007,,8548 Nesbit Ave N,Seattle,WA 98103,USA
20140709T000000,440000.0,3,1.5,1270.0,1413.0,3.0,0,0,3,1270,0,2007,,1018 NE 96th St,Seattle,WA 98115,USA
20140710T000000,360000.0,4,2.5,2380.0,5000.0,2.0,0,0,3,2380,0,2005,,22840 SE 269th St,Maple Valley,WA 98038,USA
20140710T000000,879000.0,4,2.5,3360.0,22111.0,2.0,0,0,3,3360,0,1994,,24142 SE 18th Pl,Sammamish,WA 98075,USA
20140710T000000,1550000.0,5,4.25,6070.0,171626.0,2.0,0,0,3,6070,0,1999,,29433 SE 15th Pl,Fall City,WA 98024,USA
20140710T000000,505000.0,2,1.0,1240.0,57000.0,1.0,0,0,3,1240,0,1962,,21014 SE 14th Pl,Sammamish,WA 98075,USA
20140710T000000,545000.0,2,2.0,2930.0,14057.0,1.0,0,2,4,1680,1250,1980,,22514 101st Ln SW,Vashon,WA 98070,USA
20140710T000000,600000.0,2,2.5,2410.0,102366.0,1.0,0,0,4,1940,470,1912,1989.0,31600-31726 SE Issaquah-Fall City Rd,Fall City,WA 98024,USA
20140710T000000,775000.0,6,2.75,2980.0,5000.0,1.5,0,0,3,2480,500,1916,,5428 Kirkwood Pl N,Seattle,WA 98103,USA
20140710T000000,725000.0,2,1.75,1950.0,2719.0,1.0,0,0,5,1010,940,1919,,3609-3615 Whitman Ave N,Seattle,WA 98103,USA
20140710T000000,610000.0,4,2.75,2600.0,36583.0,1.0,0,0,5,1580,1020,1976,,21301-21399 SE 19th St,Sammamish,WA 98075,USA
20140710T000000,350000.0,4,1.0,1170.0,8147.0,1.5,0,0,3,1170,0,1959,,3611 NE 137th St,Seattle,WA 98125,USA
20140710T000000,410000.0,3,1.0,1470.0,6500.0,1.0,0,0,4,1470,0,1953,,14429 22nd Ave SW,Burien,WA 98166,USA
20140710T000000,639000.0,4,2.0,1840.0,5419.0,1.0,0,0,4,920,920,1942,,3051 36th Ave W,Seattle,WA 98199,USA
20140710T000000,439000.0,4,2.0,1560.0,7500.0,1.0,0,0,4,1560,0,1968,,14206 119th Ave NE,Kirkland,WA 98034,USA
20140710T000000,499950.0,4,1.75,1520.0,7700.0,1.0,0,0,4,1520,0,1967,,14812 113th Ave NE,Kirkland,WA 98034,USA
20140710T000000,800000.0,3,2.75,2220.0,4000.0,2.0,0,0,3,1700,520,1914,2000.0,1718 32nd Ave,Seattle,WA 98122,USA
20140710T000000,350000.0,4,2.5,2800.0,9538.0,2.0,0,0,3,2800,0,1993,,2110 S 373rd Ct,Federal Way,WA 98003,USA
20140710T000000,279000.0,2,1.0,670.0,6300.0,1.0,0,0,5,670,0,1942,,9716 33rd Ave SW,Seattle,WA 98126,USA
20140710T000000,290256.0,3,2.25,1720.0,7885.0,2.0,0,0,3,1720,0,1983,,32237 7th Ave SW,Federal Way,WA 98023,USA
20140710T000000,355000.0,3,2.5,2110.0,4038.0,2.0,0,0,4,2110,0,1989,,23884 140th Ln SE,Kent,WA 98042,USA
